#1
double PV_GI(86100,3)
32013 2024 723.56947
32014 2024 742.693369
32015 2024 752.343174
32016 2024 776.036798
32017 2024 714.451528
32018 2024 684.303888
32019 2024 702.860008
32020 2024 696.76304
32021 2024 711.231236
32022 2024 739.441172
32023 2024 849.353887
32024 2024 1038.139766
32025 2024 1082.439353
32026 2024 1067.15384
32027 2024 911.522206
32028 2024 834.257858
32029 2024 760.269414
32030 2024 727.068871
32031 2024 778.480915
32032 2024 816.670317
32033 2024 790.798571
32034 2024 804.833942
32035 2024 844.335406
32036 2024 899.909188
32037 2024 772.000338
32038 2024 731.078488
32039 2024 710.156586
32040 2024 665.443718
32041 2024 625.233051
32042 2024 610.227021
32043 2024 599.178536
32044 2024 645.775684
32045 2024 668.058557
32046 2024 681.399176
32047 2024 676.370027
32048 2024 619.139484
32049 2024 579.211337
32050 2024 587.720272
32051 2024 605.740304
32052 2024 607.913571
32053 2024 621.581945
32054 2024 667.523124
32055 2024 684.879353
32056 2024 687.239126
32057 2024 710.620379
32058 2024 677.695927
32059 2024 641.079855
32060 2024 622.9183
32061 2024 677.1953
32062 2024 707.874376
32063 2024 745.506955
32064 2024 766.344662
32065 2024 774.243273
32066 2024 784.429851
32067 2024 752.370775
32068 2024 823.03439
32069 2024 887.402826
32070 2024 955.704477
32071 2024 984.35325
32072 2024 956.518696
32073 2024 859.928488
32074 2024 783.440295
32075 2024 731.770605
32076 2024 721.592767
32077 2024 715.054349
32078 2024 700.863989
32079 2024 811.008743
32080 2024 842.717321
32081 2024 857.031537
32082 2024 935.322896
32083 2024 808.527047
32084 2024 740.496506
32085 2024 740.86375
32086 2024 676.109763
32087 2024 603.479502
32088 2024 623.433772
32089 2024 595.923357
32090 2024 548.339988
32091 2024 550.371135
32092 2024 548.184452
32093 2024 511.57679
32094 2024 492.236509
32095 2024 488.586546
32096 2024 496.808543
32097 2024 476.144925
32098 2024 478.381981
32099 2024 465.840205
32100 2024 458.88552
32101 2024 464.201677
32102 2024 471.214676
32103 2024 475.921058
32104 2024 482.545884
32105 2024 499.190451
32106 2024 520.356858
32107 2024 523.908851
32108 2024 498.439495
32109 2024 495.717672
32110 2024 502.526765
32111 2024 492.061813
32112 2024 476.844418
32113 2024 469.235607
32114 2024 471.917163
32115 2024 487.880926
32116 2024 499.716064
32117 2024 521.348142
32118 2024 562.251182
32119 2024 533.589347
32120 2024 504.559331
32121 2024 485.417315
32122 2024 484.773234
32123 2024 506.674326
32124 2024 547.530812
32125 2024 559.794196
32126 2024 583.694365
32127 2024 583.2738
32128 2024 575.696691
32129 2024 639.247767
32130 2024 646.990359
32131 2024 624.212475
32132 2024 621.520201
32133 2024 585.243913
32134 2024 614.022667
32135 2024 591.848056
32136 2024 599.209434
32137 2024 641.453405
32138 2024 635.534028
32139 2024 738.020271
32140 2024 828.814502
32141 2024 848.246767
32142 2024 803.79076
32143 2024 627.846977
32144 2024 621.315346
32145 2024 646.038656
32146 2024 590.70887
32147 2024 545.665953
32148 2024 538.724959
32149 2024 529.109175
32150 2024 515.300243
32151 2024 513.831198
32152 2024 499.222316
32153 2024 480.670225
32154 2024 462.839652
32155 2024 456.347197
32156 2024 463.027226
32157 2024 469.54602
32158 2024 478.049291
32159 2024 495.926582
32160 2024 560.558227
32161 2024 616.058847
32162 2024 579.642213
32163 2024 524.451325
32164 2024 488.620145
32165 2024 484.584595
32166 2024 470.280811
32167 2024 474.576354
32168 2024 461.897095
32169 2024 449.423452
32170 2024 447.290713
32171 2024 448.720472
32172 2024 450.880702
32173 2024 447.207777
32174 2024 450.502148
32175 2024 472.167274
32176 2024 493.77298
32177 2024 513.176406
32178 2024 543.564282
32179 2024 556.139955
32180 2024 536.86317
32181 2024 536.291728
32182 2024 546.011528
32183 2024 543.98637
32184 2024 554.89322
32185 2024 578.655846
32186 2024 680.746864
32187 2024 770.925021
32188 2024 757.414957
32189 2024 708.296419
32190 2024 743.343056
32191 2024 802.181762
32192 2024 789.673649
32193 2024 621.490013
32194 2024 590.081117
32195 2024 515.622001
32196 2024 544.733332
32197 2024 566.059375
32198 2024 518.766704
32199 2024 504.610035
32200 2024 515.664061
32201 2024 499.5946
32202 2024 490.973069
32203 2024 484.234691
32204 2024 467.184871
32205 2024 455.927654
32206 2024 460.61023
32207 2024 462.888687
32208 2024 465.979053
32209 2024 477.250408
32210 2024 489.487945
32211 2024 501.699563
32212 2024 579.038413
32213 2024 658.42389
32214 2024 635.692911
32215 2024 547.929538
32216 2024 556.716315
32217 2024 552.100235
32218 2024 584.30672
32219 2024 623.333484
32220 2024 718.358993
32221 2024 689.25271
32222 2024 612.646805
32223 2024 601.069096
32224 2024 615.025934
32225 2024 596.391063
32226 2024 563.647091
32227 2024 547.323795
32228 2024 552.321496
32229 2024 601.765092
32230 2024 697.47627
32231 2024 750.669023
32232 2024 761.463712
32233 2024 848.865053
32234 2024 927.519822
32235 2024 932.068156
32236 2024 882.081759
32237 2024 795.554642
32238 2024 795.536704
32239 2024 705.248825
32240 2024 597.200734
32241 2024 538.465259
32242 2024 533.923561
32243 2024 539.764442
32244 2024 534.351589
32245 2024 525.392563
32246 2024 503.997837
32247 2024 506.412693
32248 2024 519.133097
32249 2024 535.468982
32250 2024 560.293274
32251 2024 556.532258
32252 2024 591.554648
32253 2024 671.355461
32254 2024 676.309151
32255 2024 624.688283
32256 2024 575.502848
32257 2024 534.115012
32258 2024 472.568511
32259 2024 451.330547
32260 2024 451.147739
32261 2024 445.607794
32262 2024 424.493368
32263 2024 414.426245
32264 2024 411.933726
32265 2024 412.10613
32266 2024 412.492717
32267 2024 422.227085
32268 2024 420.523119
32269 2024 407.656469
32270 2024 414.277191
32271 2024 421.204357
32272 2024 419.079538
32273 2024 422.442576
32274 2024 423.209832
32275 2024 418.81448
32276 2024 418.861386
32277 2024 434.749745
32278 2024 451.469677
32279 2024 465.955435
32280 2024 494.829048
32281 2024 513.511815
32282 2024 562.699218
32283 2024 623.332085
32284 2024 658.599278
32285 2024 607.406221
32286 2024 617.422102
32287 2024 612.757532
32288 2024 599.707893
32289 2024 568.122787
32290 2024 562.682978
32291 2024 606.52574
32292 2024 621.796908
32293 2024 670.906793
32294 2024 623.718784
32295 2024 589.054364
32296 2024 605.096833
32297 2024 582.916689
32298 2024 594.421277
32299 2024 643.518507
32300 2024 712.60933
32301 2024 834.346688
32302 2024 973.452476
32303 2024 960.816147
32304 2024 856.046069
32305 2024 595.478473
32306 2024 498.249356
32307 2024 489.135962
32308 2024 533.342165
32309 2024 507.655509
32310 2024 525.407899
32311 2024 497.874282
32312 2024 474.93194
32313 2024 468.834345
32314 2024 443.346662
32315 2024 431.487791
32316 2024 428.18083
32317 2024 429.113435
32318 2024 431.48147
32319 2024 438.415538
32320 2024 447.683985
32321 2024 464.514964
32322 2024 477.403195
32323 2024 527.493286
32324 2024 623.259177
32325 2024 724.824057
32326 2024 809.590313
32327 2024 727.838948
32328 2024 746.59244
32329 2024 704.454959
32330 2024 805.715746
32331 2024 923.406693
32332 2024 957.149857
32333 2024 961.003343
32334 2024 943.798331
32335 2024 940.82715
32336 2024 934.058117
32337 2024 935.154734
32338 2024 952.480376
32339 2024 892.990706
32340 2024 857.201643
32341 2024 905.199551
32342 2024 1016.225258
32343 2024 993.355566
32344 2024 939.976643
32345 2024 879.880015
32346 2024 809.931768
32347 2024 909.405865
32348 2024 961.006188
32349 2024 908.780244
32350 2024 915.949544
32351 2024 962.750869
32352 2024 954.559633
32353 2024 916.941674
32354 2024 883.510782
32355 2024 859.600881
32356 2024 830.922669
32357 2024 893.107596
32358 2024 819.042908
32359 2024 763.855018
32360 2024 665.955053
32361 2024 664.073423
32362 2024 630.78391
32363 2024 615.316656
32364 2024 608.0073
32365 2024 565.995185
32366 2024 566.027633
32367 2024 580.315169
32368 2024 582.63344
32369 2024 593.837061
32370 2024 631.754529
32371 2024 594.684023
32372 2024 648.465462
32373 2024 586.867436
32374 2024 684.441426
32375 2024 882.240647
32376 2024 1018.593227
32377 2024 969.198368
32378 2024 933.508517
32379 2024 847.778083
32380 2024 719.690881
32381 2024 743.285069
32382 2024 703.743596
32383 2024 772.785252
32384 2024 866.991108
32385 2024 766.191147
32386 2024 699.558163
32387 2024 716.231067
32388 2024 752.044561
32389 2024 733.829179
32390 2024 667.874976
32391 2024 647.468878
32392 2024 735.100758
32393 2024 773.813535
32394 2024 770.672188
32395 2024 833.784973
32396 2024 840.134497
32397 2024 820.497479
32398 2024 810.7056
32399 2024 745.20521
32400 2024 684.136699
32401 2024 640.745641
32402 2024 581.339734
32403 2024 562.013457
32404 2024 583.696054
32405 2024 610.119593
32406 2024 622.559326
32407 2024 681.505802
32408 2024 680.570991
32409 2024 624.228675
32410 2024 575.399931
32411 2024 593.596123
32412 2024 653.859173
32413 2024 698.999885
32414 2024 742.957002
32415 2024 760.768408
32416 2024 772.078257
32417 2024 708.534802
32418 2024 681.24164
32419 2024 634.124784
32420 2024 580.124667
32421 2024 531.001319
32422 2024 522.747208
32423 2024 543.809362
32424 2024 554.0472
32425 2024 527.526679
32426 2024 526.039162
32427 2024 541.153151
32428 2024 576.069915
32429 2024 583.666851
32430 2024 615.076088
32431 2024 683.510011
32432 2024 678.991674
32433 2024 732.044672
32434 2024 836.388316
32435 2024 859.754768
32436 2024 747.551164
32437 2024 699.528423
32438 2024 605.287234
32439 2024 595.75464
32440 2024 578.01757
32441 2024 596.242615
32442 2024 652.599127
32443 2024 677.423805
32444 2024 670.275237
32445 2024 644.838591
32446 2024 616.677244
32447 2024 686.302531
32448 2024 688.357626
32449 2024 671.592751
32450 2024 745.903375
32451 2024 784.583452
32452 2024 774.754604
32453 2024 805.567379
32454 2024 743.486325
32455 2024 694.723458
32456 2024 688.515161
32457 2024 590.537887
32458 2024 504.406354
32459 2024 492.276008
32460 2024 499.063856
32461 2024 482.730385
32462 2024 473.170446
32463 2024 462.021181
32464 2024 445.564655
32465 2024 457.897441
32466 2024 482.556394
32467 2024 509.916253
32468 2024 502.979424
32469 2024 520.023141
32470 2024 556.820608
32471 2024 555.87487
32472 2024 566.999286
32473 2024 613.886062
32474 2024 601.7362
32475 2024 587.082127
32476 2024 568.673826
32477 2024 518.623237
32478 2024 527.611024
32479 2024 533.076349
32480 2024 553.810566
32481 2024 636.981866
32482 2024 778.976565
32483 2024 884.617921
32484 2024 895.408111
32485 2024 957.096771
32486 2024 981.823267
32487 2024 1025.377107
32488 2024 1032.226411
32489 2024 975.390561
32490 2024 1002.863126
32491 2024 933.693826
32492 2024 933.149698
32493 2024 993.880293
32494 2024 976.874508
32495 2024 938.63803
32496 2024 930.52473
32497 2024 980.444601
32498 2024 991.900053
32499 2024 1021.93985
32500 2024 965.101652
32501 2024 887.635611
32502 2024 811.780735
32503 2024 724.136293
32504 2024 663.877565
32505 2024 711.786729
32506 2024 686.51946
32507 2024 786.574766
32508 2024 770.800771
32509 2024 872.833721
32510 2024 938.886819
32511 2024 814.21229
32512 2024 797.129781
32513 2024 773.124677
32514 2024 763.304774
32515 2024 736.511027
32516 2024 783.27707
32517 2024 757.447618
32518 2024 751.464051
32519 2024 786.381051
32520 2024 765.750384
32521 2024 755.364304
32522 2024 791.08975
32523 2024 841.971406
32524 2024 885.807601
32525 2024 909.62724
32526 2024 872.235267
32527 2024 844.60705
32528 2024 761.093329
32529 2024 749.765503
32530 2024 783.752447
32531 2024 814.525872
32532 2024 837.650552
32533 2024 839.006746
32534 2024 862.704739
32535 2024 925.915282
32536 2024 927.811161
32537 2024 913.666612
32538 2024 924.404763
32539 2024 916.973164
32540 2024 919.688341
32541 2024 921.312671
32542 2024 917.868933
32543 2024 915.567043
32544 2024 912.667667
32545 2024 910.366115
32546 2024 906.60265
32547 2024 906.969014
32548 2024 907.460143
32549 2024 906.385536
32550 2024 898.787632
32551 2024 887.670092
32552 2024 904.050426
32553 2024 903.640712
32554 2024 897.396677
32555 2024 897.457573
32556 2024 904.741781
32557 2024 883.80883
32558 2024 821.122404
32559 2024 797.357437
32560 2024 766.912438
32561 2024 796.014675
32562 2024 868.465459
32563 2024 887.352759
32564 2024 897.652391
32565 2024 898.655936
32566 2024 895.122212
32567 2024 894.251148
32568 2024 893.72273
32569 2024 892.674277
32570 2024 893.045042
32571 2024 892.619447
32572 2024 891.478128
32573 2024 889.440287
32574 2024 888.231663
32575 2024 888.425877
32576 2024 887.908722
32577 2024 887.594315
32578 2024 886.788709
32579 2024 885.926288
32580 2024 886.093678
32581 2024 886.066783
32582 2024 885.838165
32583 2024 884.688199
32584 2024 885.041104
32585 2024 885.176631
32586 2024 884.944682
32587 2024 883.670903
32588 2024 884.213767
32589 2024 883.719745
32590 2024 883.778282
32591 2024 882.782268
32592 2024 882.427673
32593 2024 883.295095
32594 2024 881.95187
32595 2024 882.449969
32596 2024 881.380597
32597 2024 881.118671
32598 2024 881.271503
32599 2024 881.118634
32600 2024 880.928281
32601 2024 880.974869
32602 2024 881.062559
32603 2024 881.143365
32604 2024 879.318429
32605 2024 867.72535
32606 2024 863.507958
32607 2024 870.096836
32608 2024 856.674363
32609 2024 865.258656
32610 2024 877.399558
32611 2024 876.920083
32612 2024 873.352465
32613 2024 878.585007
32614 2024 878.754605
32615 2024 876.105506
32616 2024 870.46044
32617 2024 875.330173
32618 2024 877.897394
32619 2024 877.45403
32620 2024 877.935526
32621 2024 876.417579
32622 2024 876.667548
32623 2024 876.847116
32624 2024 876.152932
32625 2024 876.478263
32626 2024 876.393485
32627 2024 875.50138
32628 2024 875.510307
32629 2024 875.999867
32630 2024 875.911023
32631 2024 875.781602
32632 2024 875.391688
32633 2024 875.000713
32634 2024 874.974253
32635 2024 875.412946
32636 2024 874.691224
32637 2024 874.357319
32638 2024 875.598933
32639 2024 874.27072
32640 2024 874.089104
32641 2024 874.0327
32642 2024 874.05918
32643 2024 874.242701
32644 2024 873.930921
32645 2024 874.492849
32646 2024 873.711155
32647 2024 874.061382
32648 2024 874.25853
32649 2024 873.670616
32650 2024 873.257852
32651 2024 873.062596
32652 2024 872.798793
32653 2024 872.49385
32654 2024 873.132286
32655 2024 872.143775
32656 2024 872.859566
32657 2024 873.19742
32658 2024 872.075338
32659 2024 872.736213
32660 2024 871.521985
32661 2024 871.928698
32662 2024 872.202822
32663 2024 871.656982
32664 2024 871.503812
32665 2024 871.950427
32666 2024 872.000084
32667 2024 871.473069
32668 2024 871.709819
32669 2024 870.857372
32670 2024 870.395124
32671 2024 870.548477
32672 2024 871.356605
32673 2024 871.328321
32674 2024 870.891629
32675 2024 871.371089
32676 2024 871.955138
32677 2024 871.08214
32678 2024 871.32482
32679 2024 871.163387
32680 2024 871.209173
32681 2024 871.344393
32682 2024 871.122408
32683 2024 871.273631
32684 2024 870.915471
32685 2024 870.910631
32686 2024 871.3888
32687 2024 870.834752
32688 2024 870.791929
32689 2024 870.786073
32690 2024 871.036944
32691 2024 870.820701
32692 2024 871.117718
32693 2024 871.21899
32694 2024 870.881682
32695 2024 870.221272
32696 2024 869.706726
32697 2024 870.312468
32698 2024 870.983707
32699 2024 871.020874
32700 2024 870.873269
32701 2024 870.71663
32702 2024 870.595306
32703 2024 870.984382
32704 2024 871.072077
32705 2024 871.895345
32706 2024 871.374307
32707 2024 871.06401
32708 2024 871.081995
32709 2024 870.619487
32710 2024 870.945937
32711 2024 872.159595
32712 2024 870.903628
32713 2024 870.985924
32714 2024 870.75252
32715 2024 871.592644
32716 2024 871.627417
32717 2024 871.405937
32718 2024 872.368153
32719 2024 872.476622
32720 2024 871.884449
32721 2024 872.944025
32722 2024 872.651537
32723 2024 872.480665
32724 2024 873.288443
32725 2024 873.186529
32726 2024 873.146958
32727 2024 873.052401
32728 2024 872.982239
32729 2024 873.722739
32730 2024 873.420377
32731 2024 873.806413
32732 2024 874.325246
32733 2024 874.068471
32734 2024 874.403252
32735 2024 874.979709
32736 2024 875.266221
32737 2024 875.198274
32738 2024 876.198909
32739 2024 876.798372
32740 2024 875.905842
32741 2024 875.991243
32742 2024 876.232309
32743 2024 876.690043
32744 2024 877.518456
32745 2024 877.162255
32746 2024 877.743136
32747 2024 878.740623
32748 2024 878.119513
32749 2024 879.233523
32750 2024 878.767053
32751 2024 879.148136
32752 2024 878.595694
32753 2024 879.476849
32754 2024 879.813635
32755 2024 879.675854
32756 2024 880.802201
32757 2024 880.602041
32758 2024 880.818586
32759 2024 882.086187
32760 2024 882.047569
32761 2024 882.8006
32762 2024 883.439356
32763 2024 882.254413
32764 2024 883.902798
32765 2024 883.570455
32766 2024 884.309226
32767 2024 884.95071
32768 2024 886.184692
32769 2024 885.670218
32770 2024 885.574899
32771 2024 885.793717
32772 2024 886.211135
32773 2024 887.18039
32774 2024 886.677896
32775 2024 887.77342
32776 2024 888.049742
32777 2024 887.637034
32778 2024 889.191516
32779 2024 888.909113
32780 2024 889.720325
32781 2024 889.877066
32782 2024 889.421201
32783 2024 890.261519
32784 2024 891.093487
32785 2024 891.497471
32786 2024 892.037811
32787 2024 892.369442
32788 2024 892.384147
32789 2024 892.428588
32790 2024 892.511875
32791 2024 893.078146
32792 2024 893.167686
32793 2024 893.183735
32794 2024 893.809989
32795 2024 894.244052
32796 2024 893.853937
32797 2024 893.896908
32798 2024 894.353722
32799 2024 895.310981
32800 2024 895.82359
32801 2024 895.529828
32802 2024 896.018835
32803 2024 896.682199
32804 2024 896.169917
32805 2024 895.704424
32806 2024 897.161502
32807 2024 896.323592
32808 2024 896.339339
32809 2024 897.2103
32810 2024 897.190799
32811 2024 898.262536
32812 2024 898.4523
32813 2024 897.571808
32814 2024 899.022181
32815 2024 899.048404
32816 2024 899.558247
32817 2024 899.176058
32818 2024 899.972945
32819 2024 900.232518
32820 2024 900.478363
32821 2024 899.764826
32822 2024 900.941038
32823 2024 901.271991
32824 2024 901.669862
32825 2024 901.444551
32826 2024 901.168483
32827 2024 902.271219
32828 2024 901.767344
32829 2024 902.961469
32830 2024 903.684824
32831 2024 904.238717
32832 2024 904.36137
32833 2024 904.024757
32834 2024 905.048889
32835 2024 905.424442
32836 2024 905.879293
32837 2024 906.752291
32838 2024 906.895528
32839 2024 908.590309
32840 2024 909.819076
32841 2024 906.839523
32842 2024 902.9921
32843 2024 910.498617
32844 2024 919.928097
32845 2024 921.642529
32846 2024 923.593261
32847 2024 926.88296
32848 2024 927.872219
32849 2024 929.32802
32850 2024 936.10474
32851 2024 929.645648
32852 2024 934.474828
32853 2024 885.417488
32854 2024 791.680533
32855 2024 841.33019
32856 2024 891.162568
32857 2024 942.706677
32858 2024 929.869047
32859 2024 688.914125
32860 2024 509.01452
32861 2024 357.146276
32862 2024 336.570842
32863 2024 384.374938
32864 2024 371.426544
32865 2024 371.050001
32866 2024 359.727541
32867 2024 424.964486
32868 2024 544.862054
32869 2024 631.034235
32870 2024 560.123766
32871 2024 559.550622
32872 2024 660.980764
32873 2024 567.053216
32874 2024 634.732599
32875 2024 805.533038
32876 2024 921.682505
32877 2024 930.246861
32878 2024 925.995255
32879 2024 921.104468
32880 2024 918.289626
32881 2024 914.148049
32882 2024 911.932678
32883 2024 908.458649
32884 2024 906.975084
32885 2024 904.428994
32886 2024 903.101776
32887 2024 902.446044
32888 2024 901.690722
32889 2024 900.35331
32890 2024 899.59354
32891 2024 898.805386
32892 2024 899.463407
32893 2024 898.391433
32894 2024 898.623431
32895 2024 900.279791
32896 2024 900.091678
32897 2024 899.369943
32898 2024 895.13656
32899 2024 875.521012
32900 2024 897.646528
32901 2024 903.501374
32902 2024 881.258456
32903 2024 867.655571
32904 2024 887.38354
32905 2024 843.780145
32906 2024 742.907579
32907 2024 804.044193
32908 2024 815.392249
32909 2024 787.950918
32910 2024 814.099837
32911 2024 887.599014
32912 2024 827.599611
32913 2024 773.505129
32914 2024 788.054023
32915 2024 806.010289
32916 2024 758.380262
32917 2024 774.687844
32918 2024 808.339252
32919 2024 853.87372
32920 2024 899.786436
32921 2024 921.789142
32922 2024 924.586907
32923 2024 923.710831
32924 2024 923.775644
32925 2024 921.977112
32926 2024 920.796994
32927 2024 921.198131
32928 2024 920.652258
32929 2024 917.972961
32930 2024 918.896031
32931 2024 918.1671
32932 2024 918.679979
32933 2024 918.444808
32934 2024 911.516522
32935 2024 906.697256
32936 2024 905.944326
32937 2024 904.018308
32938 2024 841.470694
32939 2024 778.477877
32940 2024 801.814667
32941 2024 872.987753
32942 2024 899.460517
32943 2024 810.071012
32944 2024 806.17289
32945 2024 851.221039
32946 2024 842.190348
32947 2024 840.847504
32948 2024 839.34854
32949 2024 876.02266
32950 2024 908.411871
32951 2024 907.134984
32952 2024 895.667314
32953 2024 896.941772
32954 2024 898.905144
32955 2024 904.289059
32956 2024 903.874944
32957 2024 902.06273
32958 2024 900.249399
32959 2024 899.346094
32960 2024 897.125536
32961 2024 896.581244
32962 2024 895.772112
32963 2024 894.447174
32964 2024 893.474692
32965 2024 892.455048
32966 2024 891.847099
32967 2024 891.538637
32968 2024 890.731509
32969 2024 891.483856
32970 2024 889.757268
32971 2024 889.612776
32972 2024 889.142591
32973 2024 888.861189
32974 2024 888.809948
32975 2024 888.219951
32976 2024 887.840822
32977 2024 886.950603
32978 2024 886.628795
32979 2024 886.488468
32980 2024 885.373482
32981 2024 885.667367
32982 2024 884.985562
32983 2024 884.545074
32984 2024 884.11909
32985 2024 884.281291
32986 2024 883.075314
32987 2024 882.906476
32988 2024 882.06761
32989 2024 882.720503
32990 2024 881.914148
32991 2024 881.990878
32992 2024 880.991871
32993 2024 881.119056
32994 2024 880.671734
32995 2024 880.425112
32996 2024 879.892183
32997 2024 880.321359
32998 2024 879.560323
32999 2024 880.147449
33000 2024 878.520689
33001 2024 878.764487
33002 2024 877.859562
33003 2024 877.815264
33004 2024 877.017717
33005 2024 876.442852
33006 2024 876.130632
33007 2024 875.550267
33008 2024 874.107829
33009 2024 874.663177
33010 2024 874.068986
33011 2024 873.844357
33012 2024 872.288186
33013 2024 872.593447
33014 2024 872.285497
33015 2024 871.513807
33016 2024 871.112528
33017 2024 870.666049
33018 2024 869.273037
33019 2024 868.37347
33020 2024 868.792026
33021 2024 869.341552
33022 2024 869.213987
33023 2024 868.265153
33024 2024 868.191975
33025 2024 867.036848
33026 2024 867.571511
33027 2024 866.688949
33028 2024 866.494249
33029 2024 865.959367
33030 2024 865.429343
33031 2024 865.228167
33032 2024 865.135935
33033 2024 864.521446
33034 2024 863.744532
33035 2024 862.618133
33036 2024 863.364306
33037 2024 862.118207
33038 2024 861.558599
33039 2024 861.166519
33040 2024 860.357561
33041 2024 860.482684
33042 2024 860.261625
33043 2024 860.478186
33044 2024 859.478156
33045 2024 860.360209
33046 2024 859.908726
33047 2024 858.366029
33048 2024 858.468922
33049 2024 858.188318
33050 2024 858.14753
33051 2024 857.5899
33052 2024 857.789552
33053 2024 858.08756
33054 2024 856.838912
33055 2024 856.939284
33056 2024 856.930408
33057 2024 857.381242
33058 2024 856.209094
33059 2024 856.499808
33060 2024 856.557002
33061 2024 856.303349
33062 2024 855.730161
33063 2024 856.084003
33064 2024 855.568378
33065 2024 855.710952
33066 2024 855.278771
33067 2024 855.255516
33068 2024 855.10639
33069 2024 855.217572
33070 2024 854.603565
33071 2024 854.574564
33072 2024 854.169282
33073 2024 854.885523
33074 2024 853.989204
33075 2024 854.068412
33076 2024 854.2031
33077 2024 854.472365
33078 2024 853.306074
33079 2024 853.745339
33080 2024 854.627908
33081 2024 853.692405
33082 2024 853.764996
33083 2024 854.654593
33084 2024 853.799865
33085 2024 853.970466
33086 2024 854.1507
33087 2024 854.104921
33088 2024 853.683897
33089 2024 853.006905
33090 2024 853.335393
33091 2024 853.001847
33092 2024 853.526464
33093 2024 853.216458
33094 2024 853.604716
33095 2024 853.949659
33096 2024 853.102133
33097 2024 854.088868
33098 2024 853.585416
33099 2024 853.539254
33100 2024 853.718491
33101 2024 853.331967
33102 2024 853.36064
33103 2024 853.701075
33104 2024 853.754177
33105 2024 853.366512
33106 2024 854.819197
33107 2024 854.053044
33108 2024 854.193184
33109 2024 854.30842
33110 2024 854.113323
33111 2024 853.464439
33112 2024 853.88845
33113 2024 853.760651
33114 2024 854.177871
33115 2024 854.126316
33116 2024 854.259257
33117 2024 854.353389
33118 2024 853.403319
33119 2024 854.547748
33120 2024 854.3102
33121 2024 854.04668
33122 2024 853.935649
33123 2024 854.117491
33124 2024 854.326456
33125 2024 853.828259
33126 2024 853.659275
33127 2024 854.474712
33128 2024 854.148566
33129 2024 854.657293
33130 2024 853.371671
33131 2024 853.529943
33132 2024 854.309786
33133 2024 853.467861
33134 2024 854.126567
33135 2024 854.271401
33136 2024 853.958041
33137 2024 853.016157
33138 2024 853.441905
33139 2024 853.633216
33140 2024 853.682453
33141 2024 852.81042
33142 2024 853.034996
33143 2024 852.98727
33144 2024 853.339528
33145 2024 852.732889
33146 2024 853.006083
33147 2024 852.521423
33148 2024 852.506247
33149 2024 852.398123
33150 2024 852.310048
33151 2024 852.638121
33152 2024 852.805708
33153 2024 852.495051
33154 2024 852.383554
33155 2024 851.925887
33156 2024 851.863693
33157 2024 851.590529
33158 2024 851.755006
33159 2024 851.34594
33160 2024 852.163037
33161 2024 852.050419
33162 2024 851.919374
33163 2024 851.872858
33164 2024 851.855048
33165 2024 851.535598
33166 2024 851.709621
33167 2024 852.640222
33168 2024 852.137473
33169 2024 852.12562
33170 2024 851.428553
33171 2024 852.043502
33172 2024 851.972249
33173 2024 852.167689
33174 2024 851.846764
33175 2024 852.611291
33176 2024 852.424646
33177 2024 852.365389
33178 2024 852.573543
33179 2024 852.084977
33180 2024 852.087961
33181 2024 852.194681
33182 2024 853.344564
33183 2024 852.693702
33184 2024 852.599477
33185 2024 853.304601
33186 2024 852.27131
33187 2024 852.983098
33188 2024 852.478465
33189 2024 853.420947
33190 2024 853.795359
33191 2024 853.748787
33192 2024 853.680658
33193 2024 853.310343
33194 2024 853.608782
33195 2024 853.650495
33196 2024 853.443623
33197 2024 854.673178
33198 2024 854.198818
33199 2024 854.124714
33200 2024 853.879774
33201 2024 854.638068
33202 2024 854.75314
33203 2024 854.36076
33204 2024 854.502678
33205 2024 853.941443
33206 2024 855.150852
33207 2024 854.920258
33208 2024 854.405674
33209 2024 856.206329
33210 2024 855.602949
33211 2024 855.282136
33212 2024 855.13829
33213 2024 856.372719
33214 2024 856.049989
33215 2024 856.383262
33216 2024 855.970994
33217 2024 855.877449
33218 2024 856.463905
33219 2024 856.691999
33220 2024 857.025857
33221 2024 856.651874
33222 2024 856.664005
33223 2024 857.697727
33224 2024 857.795128
33225 2024 857.452057
33226 2024 857.524121
33227 2024 857.921905
33228 2024 857.510951
33229 2024 857.540108
33230 2024 858.21293
33231 2024 857.717326
33232 2024 858.0212
33233 2024 858.292418
33234 2024 858.695417
33235 2024 858.709367
33236 2024 859.621939
33237 2024 859.983597
33238 2024 858.52882
33239 2024 858.89984
33240 2024 859.04154
33241 2024 861.016497
33242 2024 859.85885
33243 2024 860.598005
33244 2024 859.90528
33245 2024 860.263706
33246 2024 861.495762
33247 2024 861.507957
33248 2024 862.165027
33249 2024 862.12214
33250 2024 862.156346
33251 2024 861.828846
33252 2024 861.68028
33253 2024 862.167303
33254 2024 862.221891
33255 2024 861.39948
33256 2024 859.299283
33257 2024 856.088055
33258 2024 857.534088
33259 2024 858.022808
33260 2024 857.075362
33261 2024 851.516733
33262 2024 841.645421
33263 2024 833.81774
33264 2024 834.96233
33265 2024 856.209718
33266 2024 867.620418
33267 2024 870.044931
33268 2024 869.134179
33269 2024 869.67485
33270 2024 870.862824
33271 2024 872.7521
33272 2024 872.273671
33273 2024 872.69892
33274 2024 874.012851
33275 2024 874.788962
33276 2024 875.806292
33277 2024 876.580955
33278 2024 877.863736
33279 2024 880.055819
33280 2024 880.928264
33281 2024 883.131195
33282 2024 883.604881
